match_id,home_team,away_team,date,season,temporal_weight,home_form_win_rate,home_form_draw_rate,home_form_goals_scored,home_form_goals_conceded,away_form_win_rate,away_form_draw_rate,away_form_goals_scored,away_form_goals_conceded,home_overall_win_rate,away_overall_win_rate,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_avg_goals,ref_avg_yellow,ref_avg_red,odds_home,odds_draw,odds_away,odds_over25,target_result,target_home_goals,target_away_goals,target_total_goals,target_home_cards,target_away_cards,target_total_cards
1345,Wolves,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.02,3.85,1.88,1.79,H,3,0,3,1,1,2
1346,Newcastle,West Ham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.62,3.92,6.03,2.06,D,1,1,2,2,1,3
1347,Nott'm Forest,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.64,3.43,2.71,1.91,H,1,0,1,4,2,6
1348,Tottenham,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.43,4.16,1.75,1.64,H,1,0,1,3,3,6
1349,Man United,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.47,4.83,6.54,1.6,D,2,2,4,1,3,4
1350,West Ham,Chelsea,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.4,3.29,2.27,2.24,D,1,1,2,1,1,2
1351,Arsenal,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.45,4.72,7.52,1.73,D,1,1,2,0,2,2
1352,Crystal Palace,Brighton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.81,3.51,2.04,2.05,D,1,1,2,4,1,5
1353,Fulham,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.93,3.56,4.22,2.06,H,2,0,2,0,1,1
1354,Leicester,Tottenham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.39,3.64,2.13,1.75,H,4,1,5,5,2,7
1355,Southampton,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.03,3.18,2.54,2.29,A,1,2,3,2,3,5
1356,Bournemouth,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.39,4.06,1.57,2.02,D,1,1,2,2,3,5
1357,Leeds,Man United,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.86,3.85,1.92,1.65,A,0,2,2,2,1,3
1358,Man City,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.25,6.59,11.89,1.49,H,3,1,4,1,2,3
1359,Liverpool,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.53,4.38,6.23,1.78,H,2,0,2,1,3,4
1360,Arsenal,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.93,3.51,2.42,1.85,A,1,3,4,2,3,5
1361,Aston Villa,Arsenal,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.43,3.71,1.84,1.98,A,2,4,6,2,1,3
1362,Brentford,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.86,3.54,4.59,2.14,D,1,1,2,2,2,4
1363,Brighton,Fulham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.67,4.06,5.15,1.75,A,0,1,1,0,5,5
1364,Chelsea,Southampton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.38,4.76,9.42,1.93,A,0,1,1,3,6,9
1365,Everton,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.48,3.31,2.99,2.08,H,1,0,1,2,3,5
1366,Nott'm Forest,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,10.01,5.62,1.31,1.64,D,1,1,2,1,0,1
1367,Wolves,Bournemouth,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.68,3.81,5.53,2.08,A,0,1,1,3,3,6
1368,Newcastle,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.57,3.51,2.75,1.79,A,0,2,2,2,1,3
1369,Man United,Leicester,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.62,4.32,5.22,1.62,H,3,0,3,0,2,2
1370,Tottenham,West Ham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.83,3.76,4.39,1.84,H,2,0,2,2,1,3
1371,Fulham,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.54,3.22,3.0,2.23,D,1,1,2,2,0,2
1372,Everton,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.54,3.21,2.98,2.27,A,0,2,2,2,1,3
1373,Leeds,Southampton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.99,3.57,3.89,2.01,H,1,0,1,2,4,6
1374,Leicester,Arsenal,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.73,4.09,1.71,1.67,A,0,1,1,0,1,1
1375,West Ham,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.78,3.61,4.97,2.17,H,4,0,4,0,0,0
1376,Bournemouth,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,10.21,5.81,1.3,1.56,A,1,4,5,2,2,4
1377,Crystal Palace,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.7,3.93,1.74,1.82,D,0,0,0,2,5,7
1378,Tottenham,Chelsea,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.54,3.33,2.91,2.04,H,2,0,2,2,3,5
1379,Arsenal,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.36,5.04,9.33,1.82,H,4,0,4,0,2,2
1380,Liverpool,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.49,4.59,6.6,1.73,H,2,0,2,2,3,5
1381,Man City,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.48,4.59,6.76,1.71,H,2,0,2,2,4,6
1382,Arsenal,Bournemouth,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.22,6.82,13.83,1.58,H,3,2,5,0,2,2
1383,Aston Villa,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.07,3.32,3.88,2.28,H,1,0,1,2,4,6
1384,Brighton,West Ham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.79,3.8,4.61,1.93,H,4,0,4,0,3,3
1385,Chelsea,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.64,4.02,5.52,1.9,H,1,0,1,2,0,2
1386,Wolves,Tottenham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.31,3.36,2.27,2.09,H,1,0,1,1,1,2
1387,Southampton,Leicester,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.77,3.31,2.64,2.03,H,1,0,1,4,2,6
1388,Nott'm Forest,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.68,3.08,2.92,2.47,D,2,2,4,3,5,8
1389,Liverpool,Man United,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.4,3.68,2.85,1.65,H,7,0,7,2,3,5
1390,Brentford,Fulham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.0,3.65,3.71,1.89,H,3,2,5,0,3,3
1391,Bournemouth,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.07,4.95,1.43,1.62,H,1,0,1,2,1,3
1392,Everton,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.71,3.2,2.76,2.25,H,1,0,1,2,1,3
1393,Leeds,Brighton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.84,3.67,1.97,1.85,D,2,2,4,1,1,2
1394,Leicester,Chelsea,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.83,3.56,2.0,1.98,A,1,3,4,2,2,4
1395,Tottenham,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.44,4.62,7.52,1.82,H,3,1,4,3,1,4
1396,Crystal Palace,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,9.05,5.12,1.36,1.75,A,0,1,1,2,2,4
1397,Fulham,Arsenal,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.74,4.17,1.59,1.81,A,0,3,3,0,1,1
1398,Man United,Southampton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.34,5.26,9.22,1.63,D,0,0,0,2,0,2
1399,West Ham,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.23,3.37,3.36,2.03,D,1,1,2,1,0,1
1400,Newcastle,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.67,3.81,5.47,2.15,H,2,1,3,1,2,3
1401,Brighton,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.46,4.44,7.58,1.89,H,1,0,1,1,2,3
1402,Southampton,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.97,3.31,2.46,2.06,A,0,2,2,1,2,3
1403,Nott'm Forest,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.58,3.83,1.67,2.04,A,1,2,3,5,1,6
1404,Aston Villa,Bournemouth,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.72,3.85,4.99,1.92,H,3,0,3,1,4,5
1405,Brentford,Leicester,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.95,3.7,3.85,1.85,D,1,1,2,2,2,4
1406,Southampton,Tottenham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.56,3.68,1.82,2.0,D,3,3,6,1,1,2
1407,Wolves,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.28,3.23,3.41,2.27,A,2,4,6,4,5,9
1408,Chelsea,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.49,4.18,7.62,2.08,D,2,2,4,2,2,4
1409,Arsenal,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.26,5.93,12.83,1.73,H,4,1,5,0,1,1
1410,Man City,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.64,4.2,5.19,1.65,H,4,1,5,1,1,2
1411,Arsenal,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.29,5.84,10.48,1.53,H,4,1,5,0,2,2
1412,Bournemouth,Fulham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.56,3.34,2.84,2.04,H,2,1,3,1,4,5
1413,Brighton,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.67,4.08,5.05,1.76,D,3,3,6,2,1,3
1414,Crystal Palace,Leicester,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.54,3.24,2.94,2.17,H,2,1,3,3,4,7
1415,Nott'm Forest,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.96,3.13,2.61,2.38,D,1,1,2,3,5,8
1416,Chelsea,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.68,3.83,5.4,1.93,A,0,2,2,3,3,6
1417,West Ham,Southampton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.76,3.74,4.87,2.05,H,1,0,1,0,2,2
1418,Newcastle,Man United,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.41,3.45,2.96,1.9,H,2,0,2,0,0,0
1419,Everton,Tottenham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.41,3.36,2.21,2.06,D,1,1,2,1,4,5
1420,Bournemouth,Brighton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.94,4.29,1.57,1.8,A,0,2,2,1,1,2
1421,Leeds,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.73,3.83,5.05,1.96,H,2,1,3,1,4,5
1422,Leicester,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.58,3.41,2.79,1.94,A,1,2,3,3,0,3
1423,Chelsea,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.25,3.46,3.28,1.91,D,0,0,0,1,4,5
1424,Man United,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.65,4.17,5.07,1.71,H,1,0,1,3,2,5
1425,West Ham,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.53,3.41,2.15,2.14,A,1,5,6,2,1,3
1426,Man United,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.5,4.37,6.75,1.83,H,2,0,2,0,0,0
1427,Aston Villa,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.62,4.09,5.55,1.91,H,2,0,2,3,4,7
1428,Brentford,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.57,3.46,2.1,2.0,A,1,2,3,0,0,0
1429,Fulham,West Ham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.79,3.24,2.66,2.17,A,0,1,1,1,1,2
1430,Leicester,Bournemouth,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.88,3.72,4.11,1.85,A,0,1,1,0,3,3
1431,Tottenham,Brighton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.56,3.56,2.69,1.81,H,2,1,3,3,1,4
1432,Wolves,Chelsea,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.14,3.47,1.95,2.16,H,1,0,1,2,5,7
1433,Southampton,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,12.48,6.19,1.25,1.6,A,1,4,5,0,2,2
1434,Leeds,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.11,3.41,3.59,2.14,A,1,5,6,3,1,4
1435,Liverpool,Arsenal,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.79,3.69,2.41,1.64,D,2,2,4,4,4,8
1436,Aston Villa,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.61,3.42,2.13,2.01,H,3,0,3,1,1,2
1437,Chelsea,Brighton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.67,3.42,2.68,1.91,A,1,2,3,2,2,4
1438,Everton,Fulham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.07,3.39,3.78,2.21,A,1,3,4,3,2,5
1439,Southampton,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.82,3.2,2.68,2.28,A,0,2,2,3,1,4
1440,Tottenham,Bournemouth,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.47,4.6,6.83,1.69,A,2,3,5,1,2,3
1441,Wolves,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.52,3.23,3.0,2.24,H,2,0,2,1,1,2
1442,Man City,Leicester,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.16,8.49,17.32,1.34,H,3,1,4,1,1,2
1443,West Ham,Arsenal,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.92,4.22,1.57,1.8,D,2,2,4,1,2,3
1444,Nott'm Forest,Man United,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.0,3.96,1.69,1.78,A,0,2,2,2,2,4
1445,Leeds,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.35,4.22,1.73,1.57,A,1,6,7,0,1,1
1446,Arsenal,Southampton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.2,7.18,14.72,1.51,D,3,3,6,1,5,6
1447,Fulham,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.38,3.44,3.01,1.88,H,2,1,3,1,4,5
1448,Brentford,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.53,3.38,2.84,1.97,D,1,1,2,3,2,5
1449,Crystal Palace,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.11,3.25,3.83,2.34,D,0,0,0,1,2,3
1450,Leicester,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.45,3.27,3.05,2.14,H,2,1,3,1,3,4
1451,Liverpool,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.18,7.64,16.06,1.45,H,3,2,5,0,1,1
1452,Bournemouth,West Ham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.83,3.25,2.61,2.12,A,0,4,4,1,2,3
1453,Newcastle,Tottenham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.85,3.81,4.22,1.83,H,6,1,7,0,3,3
1454,Wolves,Crystal Palace,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.52,3.14,3.09,2.46,H,2,0,2,5,4,9
1455,Aston Villa,Fulham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.8,3.87,4.43,1.81,H,1,0,1,3,2,5
1456,Leeds,Leicester,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.37,3.54,2.98,1.75,D,1,1,2,4,2,6
1457,Nott'm Forest,Brighton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.08,4.36,1.54,1.74,H,3,1,4,2,0,2
1458,Chelsea,Brentford,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.71,3.89,5.02,1.95,A,0,2,2,1,2,3
1459,West Ham,Liverpool,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.96,3.86,1.88,1.68,A,1,2,3,0,0,0
1460,Man City,Arsenal,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.56,4.49,5.7,1.6,H,4,1,5,3,1,4
1461,Everton,Newcastle,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.84,3.7,1.77,2.04,A,1,4,5,2,1,3
1462,Southampton,Bournemouth,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.3,3.43,3.15,2.01,A,0,1,1,0,3,3
1463,Tottenham,Man United,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.79,3.65,2.44,1.65,D,2,2,4,1,2,3
1464,Crystal Palace,West Ham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.7,3.18,2.81,2.3,H,4,3,7,1,2,3
1465,Brentford,Nott'm Forest,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.66,3.88,5.5,1.95,H,2,1,3,1,2,3
1466,Brighton,Wolves,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.51,4.37,6.69,1.8,H,6,0,6,1,1,2
1467,Bournemouth,Leeds,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.61,3.5,2.68,1.8,H,4,1,5,1,0,1
1468,Fulham,Man City,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,11.95,6.23,1.25,1.54,A,1,2,3,1,3,4
1469,Man United,Aston Villa,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.78,3.94,4.35,1.66,H,1,0,1,2,0,2
1470,Newcastle,Southampton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.32,5.46,9.9,1.71,H,3,1,4,1,4,5
1471,Liverpool,Tottenham,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.54,4.69,5.68,1.5,H,4,3,7,3,2,5
1472,Leicester,Everton,,2223,0.9211874999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.04,3.45,3.79,2.02,D,2,2,4,4,1,5
